,id,orig,dest,all,male,female,a16,a25,a35,a50,a65,home,train,bus,car,pass,bicycle,walk,other
21291,630610,E02001055,E02001056,52,18,34,5,11,22,14,0,0,0,10,19,1,4,16,2
21292,632812,E02001063,E02001184,52,31,21,6,21,20,5,0,0,7,15,18,2,5,5,0
21293,635056,E02001069,E02001264,52,42,10,10,16,16,10,0,0,0,25,16,2,9,0,0
21294,638884,E02001078,E02001260,52,33,19,11,21,8,11,1,0,0,21,29,2,0,0,0
21295,640573,E02001082,E02001260,52,26,26,24,21,3,3,1,0,0,20,25,1,4,2,0
21296,641807,E02001085,E02001078,52,21,31,6,11,18,16,1,0,2,5,16,2,3,22,2
21297,643095,E02001088,E02001184,52,28,24,3,19,11,19,0,0,4,4,40,3,1,0,0
21298,643428,E02001089,E02001083,52,18,34,10,10,17,13,2,0,0,6,32,2,1,11,0
21299,644239,E02001091,E02001088,52,16,36,4,16,18,11,3,0,0,8,27,0,3,14,0
21300,644941,E02001093,E02001062,52,30,22,3,15,19,13,2,0,0,24,21,1,2,4,0
21301,645033,E02001093,E02001211,52,17,35,7,12,15,18,0,0,0,7,25,5,1,11,3
21302,645876,E02001095,E02006912,52,34,18,8,14,22,6,2,0,5,22,16,2,2,1,4
21303,2443446,E02006902,E02001063,52,28,24,10,33,9,0,0,0,0,15,8,1,7,21,0
21304,2446939,E02006912,E02001178,52,32,20,5,26,11,10,0,0,4,10,5,2,2,29,0
21305,2447797,E02006914,E02001261,52,28,24,42,7,2,1,0,0,12,24,4,2,2,8,0
21306,2448411,E02006916,E02001066,52,23,29,8,25,13,6,0,0,1,10,20,1,10,10,0
21307,628867,E02001049,E02001128,53,26,27,5,8,25,13,2,0,1,5,36,5,2,4,0
21308,629159,E02001049,E02006914,53,22,31,10,12,19,12,0,0,2,18,24,7,0,1,1
21309,634371,E02001067,E02001200,53,28,25,13,14,20,5,1,0,1,20,24,3,0,5,0
21310,636593,E02001073,E02001089,53,22,31,7,22,19,5,0,0,0,13,33,2,4,0,1
21311,637451,E02001075,E02001064,53,28,25,4,25,18,5,1,0,0,12,22,6,6,7,0
21312,637753,E02001075,E02006914,53,22,31,9,16,18,9,1,0,5,26,7,1,9,4,1
