id,orig,dest,all,male,female,allages,a16,a25,a35,a50,a65,a75,allmodes,home,undergr,train,bus,taxi,bike,car,pass,bicycle,walk,other
2448176,E02006915,E02001266,5,5,0,5,1,1,2,1,0,0,5,0,0,0,2,0,0,3,0,0,0,0
2448183,E02006915,E02001275,5,3,2,5,1,3,1,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0
2448222,E02006915,E02002251,5,2,3,5,0,2,3,0,0,0,5,0,0,0,0,0,0,4,0,0,0,1
2448230,E02006915,E02002450,5,4,1,5,0,3,1,1,0,0,5,0,0,0,1,0,0,4,0,0,0,0
2448234,E02006915,E02002593,5,5,0,5,0,2,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
2448267,E02006915,E02003878,5,1,4,5,2,2,1,0,0,0,5,0,0,0,0,0,0,1,3,0,1,0
2448393,E02006916,E02001040,5,3,2,5,2,2,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
2448406,E02006916,E02001061,5,3,2,5,1,2,2,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0
2448420,E02006916,E02001075,5,5,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,2,0
2448421,E02006916,E02001076,5,0,5,5,3,1,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
2448426,E02006916,E02001081,5,0,5,5,0,3,0,2,0,0,5,0,1,0,4,0,0,0,0,0,0,0
2448428,E02006916,E02001083,5,2,3,5,1,1,3,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0
2448451,E02006916,E02001126,5,4,1,5,1,3,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
2448472,E02006916,E02001164,5,5,0,5,3,2,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
2448475,E02006916,E02001168,5,2,3,5,0,1,4,0,0,0,5,0,1,0,3,0,0,0,1,0,0,0
2448478,E02006916,E02001172,5,3,2,5,0,2,2,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
2448500,E02006916,E02001205,5,5,0,5,1,1,3,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0
2448514,E02006916,E02001225,5,4,1,5,2,2,0,1,0,0,5,0,0,1,0,0,0,4,0,0,0,0
2448537,E02006916,E02001266,5,4,1,5,0,2,3,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0
2448624,E02006916,E02002641,5,1,4,5,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
2448631,E02006916,E02002996,5,3,2,5,1,3,1,0,0,0,5,0,0,0,0,0,0,0,0,1,4,0
2448648,E02006916,E02003828,5,5,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
2448699,E02006916,E02005264,5,4,1,5,0,2,3,0,0,0,5,0,0,3,0,0,0,2,0,0,0,0
2448735,E02006916,E02006933,5,5,0,5,0,4,1,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0
2448739,E02006916,OD0000004,5,4,1,5,2,2,1,0,0,0,5,0,0,0,0,0,0,3,0,1,1,0
2448749,E02006917,E02000001,5,3,2,5,0,2,1,2,0,0,5,0,0,2,1,0,0,0,0,0,2,0
2448768,E02006917,E02000998,5,3,2,5,1,3,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
2448780,E02006917,E02001031,5,3,2,5,2,3,0,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0
2448845,E02006917,E02001125,5,3,2,5,0,3,1,1,0,0,5,0,0,0,1,0,0,4,0,0,0,0
2448891,E02006917,E02001202,5,5,0,5,0,4,0,1,0,0,5,0,0,1,0,0,0,3,0,1,0,0
2448942,E02006917,E02001285,5,3,2,5,0,4,0,1,0,0,5,0,2,1,0,0,0,2,0,0,0,0
2449018,E02006917,E02002606,5,5,0,5,2,2,0,1,0,0,5,0,0,2,0,0,0,3,0,0,0,0
2449072,E02006917,E02003863,5,3,2,5,0,5,0,0,0,0,5,0,2,1,0,0,0,2,0,0,0,0
2449106,E02006917,E02005196,5,4,1,5,1,4,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
2449119,E02006917,E02005269,5,2,3,5,1,3,1,0,0,0,5,0,0,2,0,0,0,1,0,0,2,0
627280,E02001045,E02001027,6,3,3,6,1,0,3,2,0,0,6,0,0,0,1,0,0,5,0,0,0,0
627291,E02001045,E02001040,6,0,6,6,1,0,2,3,0,0,6,0,2,0,0,0,0,4,0,0,0,0
627300,E02001045,E02001049,6,1,5,6,2,0,2,2,0,0,6,0,0,0,2,0,0,3,1,0,0,0
627320,E02001045,E02001072,6,4,2,6,0,1,4,1,0,0,6,0,0,0,0,0,0,5,1,0,0,0
627360,E02001045,E02001124,6,6,0,6,0,1,5,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
627369,E02001045,E02001139,6,4,2,6,0,1,3,2,0,0,6,0,0,0,2,0,0,4,0,0,0,0
627373,E02001045,E02001143,6,4,2,6,2,3,0,1,0,0,6,0,0,0,1,0,0,5,0,0,0,0
627377,E02001045,E02001149,6,5,1,6,1,0,2,3,0,0,6,0,0,0,1,0,0,3,2,0,0,0
627398,E02001045,E02001176,6,3,3,6,1,3,1,1,0,0,6,0,0,0,1,0,0,2,2,0,0,1
627410,E02001045,E02001195,6,5,1,6,0,1,2,3,0,0,6,0,0,0,0,0,0,6,0,0,0,0
627433,E02001045,E02001245,6,6,0,6,0,1,4,1,0,0,6,0,0,0,0,0,0,5,1,0,0,0
627666,E02001046,E02001073,6,2,4,6,1,3,1,1,0,0,6,0,0,0,1,0,0,5,0,0,0,0
627674,E02001046,E02001082,6,3,3,6,1,2,2,1,0,0,6,0,0,0,3,0,0,3,0,0,0,0
627707,E02001046,E02001126,6,3,3,6,1,1,2,2,0,0,6,0,0,0,0,0,0,6,0,0,0,0
627714,E02001046,E02001139,6,3,3,6,1,1,3,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
627722,E02001046,E02001148,6,5,1,6,0,1,1,4,0,0,6,0,0,0,0,0,0,6,0,0,0,0
627756,E02001046,E02001186,6,6,0,6,2,1,2,1,0,0,6,0,0,0,2,0,0,4,0,0,0,0
627765,E02001046,E02001199,6,3,3,6,1,2,2,1,0,0,6,0,0,0,2,0,0,3,0,1,0,0
627768,E02001046,E02001205,6,4,2,6,0,4,0,2,0,0,6,0,0,0,0,0,0,6,0,0,0,0
627947,E02001046,E02006860,6,2,4,6,1,1,3,1,0,0,6,0,0,0,3,0,0,2,1,0,0,0
627956,E02001046,E02006916,6,4,2,6,1,3,0,2,0,0,6,0,0,0,4,0,0,2,0,0,0,0
628009,E02001047,E02001044,6,3,3,6,3,1,0,2,0,0,6,0,0,0,2,0,0,2,2,0,0,0
628035,E02001047,E02001073,6,3,3,6,0,1,4,1,0,0,6,0,0,0,3,0,0,2,0,0,1,0
628044,E02001047,E02001083,6,5,1,6,2,1,1,2,0,0,6,0,0,0,2,0,0,4,0,0,0,0
628046,E02001047,E02001085,6,1,5,6,2,1,3,0,0,0,6,0,0,0,2,0,0,3,0,0,1,0
628050,E02001047,E02001089,6,3,3,6,2,3,1,0,0,0,6,0,0,0,0,0,0,5,0,0,1,0
628109,E02001047,E02001164,6,4,2,6,0,2,4,0,0,0,6,0,0,0,1,0,0,4,1,0,0,0
628113,E02001047,E02001168,6,1,5,6,1,2,3,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
628130,E02001047,E02001189,6,5,1,6,0,1,4,1,0,0,6,0,0,0,2,0,1,3,0,0,0,0
628137,E02001047,E02001199,6,4,2,6,3,1,1,1,0,0,6,0,0,0,1,0,0,4,1,0,0,0
628161,E02001047,E02001238,6,3,3,6,0,1,4,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
628188,E02001047,E02001270,6,4,2,6,1,3,2,0,0,0,6,0,0,0,1,0,0,3,0,1,1,0
628196,E02001047,E02001282,6,4,2,6,1,2,2,1,0,0,6,0,1,0,0,0,0,4,0,1,0,0
628197,E02001047,E02001283,6,3,3,6,0,2,3,1,0,0,6,0,2,0,2,0,0,2,0,0,0,0
628450,E02001048,E02001083,6,3,3,6,0,1,4,1,0,0,6,0,0,0,1,0,0,4,0,0,1,0
628475,E02001048,E02001113,6,2,4,6,1,3,2,0,0,0,6,0,0,0,2,0,0,2,2,0,0,0
628498,E02001048,E02001149,6,4,2,6,0,3,3,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
628500,E02001048,E02001151,6,6,0,6,0,2,3,0,1,0,6,0,0,0,1,0,0,5,0,0,0,0
628501,E02001048,E02001152,6,2,4,6,1,5,0,0,0,0,6,0,0,0,1,0,0,5,0,0,0,0
628502,E02001048,E02001153,6,5,1,6,1,3,2,0,0,0,6,0,0,0,0,0,0,5,0,0,1,0
628511,E02001048,E02001165,6,5,1,6,1,4,0,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
628525,E02001048,E02001179,6,4,2,6,0,3,1,2,0,0,6,0,0,0,2,1,0,3,0,0,0,0
628536,E02001048,E02001195,6,5,1,6,0,3,1,2,0,0,6,0,0,0,2,0,0,4,0,0,0,0
628544,E02001048,E02001208,6,3,3,6,1,3,2,0,0,0,6,0,0,0,0,0,0,5,0,0,1,0
628557,E02001048,E02001235,6,4,2,6,1,1,2,2,0,0,6,0,0,0,1,0,0,5,0,0,0,0
628569,E02001048,E02001253,6,6,0,6,1,5,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
628583,E02001048,E02001269,6,3,3,6,2,1,2,1,0,0,6,0,2,0,0,0,0,2,0,0,2,0
628587,E02001048,E02001275,6,3,3,6,1,4,1,0,0,0,6,0,0,0,1,0,0,5,0,0,0,0
628604,E02001048,E02001315,6,6,0,6,0,2,2,0,1,1,6,0,0,0,0,0,0,5,1,0,0,0
628688,E02001048,E02003868,6,4,2,6,0,2,2,2,0,0,6,0,0,0,0,0,0,4,1,0,1,0
628779,E02001049,E02001026,6,3,3,6,0,2,1,3,0,0,6,0,1,0,0,0,0,5,0,0,0,0
628789,E02001049,E02001040,6,4,2,6,0,5,0,1,0,0,6,0,0,0,2,0,0,4,0,0,0,0
628819,E02001049,E02001075,6,0,6,6,1,1,3,1,0,0,6,0,0,0,0,0,0,5,0,0,1,0
628828,E02001049,E02001085,6,0,6,6,0,2,4,0,0,0,6,0,0,0,0,0,0,5,0,0,1,0
628881,E02001049,E02001146,6,4,2,6,1,2,3,0,0,0,6,0,0,1,0,0,0,5,0,0,0,0
628896,E02001049,E02001164,6,3,3,6,1,1,3,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
628905,E02001049,E02001176,6,2,4,6,0,1,3,2,0,0,6,0,0,0,3,0,0,2,1,0,0,0
628957,E02001049,E02001245,6,4,2,6,0,2,1,2,1,0,6,0,0,0,0,0,0,5,0,1,0,0
628984,E02001049,E02001277,6,3,3,6,1,0,4,1,0,0,6,0,0,0,1,0,0,5,0,0,0,0
629220,E02001050,E02001056,6,5,1,6,2,2,0,2,0,0,6,0,0,0,1,0,0,4,0,0,1,0
629233,E02001050,E02001071,6,2,4,6,2,2,1,0,1,0,6,0,0,0,3,0,0,3,0,0,0,0
629236,E02001050,E02001075,6,3,3,6,1,2,2,1,0,0,6,0,0,1,1,0,0,2,0,0,2,0
629241,E02001050,E02001080,6,4,2,6,1,1,3,1,0,0,6,0,0,0,3,0,0,2,0,0,1,0
629242,E02001050,E02001082,6,3,3,6,1,2,1,0,2,0,6,0,0,0,4,0,0,1,0,0,0,1
629244,E02001050,E02001084,6,2,4,6,0,3,2,1,0,0,6,0,0,0,0,0,0,5,0,1,0,0
629265,E02001050,E02001114,6,5,1,6,1,1,2,2,0,0,6,0,0,0,2,0,0,4,0,0,0,0
629271,E02001050,E02001125,6,5,1,6,0,3,2,1,0,0,6,0,0,0,2,0,0,4,0,0,0,0
629288,E02001050,E02001150,6,4,2,6,2,3,1,0,0,0,6,0,0,0,5,0,1,0,0,0,0,0
629315,E02001050,E02001186,6,6,0,6,1,0,3,0,2,0,6,0,0,0,0,0,0,5,1,0,0,0
629327,E02001050,E02001208,6,4,2,6,2,1,2,1,0,0,6,0,1,0,3,0,0,2,0,0,0,0
629343,E02001050,E02001241,6,4,2,6,0,3,3,0,0,0,6,0,0,0,1,0,0,4,1,0,0,0
629369,E02001050,E02001277,6,6,0,6,1,2,0,3,0,0,6,0,0,1,0,0,0,5,0,0,0,0
629536,E02001051,E02001042,6,2,4,6,1,1,2,2,0,0,6,0,0,0,0,0,0,3,3,0,0,0
629542,E02001051,E02001048,6,3,3,6,2,0,3,1,0,0,6,0,0,0,3,0,0,3,0,0,0,0
629549,E02001051,E02001056,6,4,2,6,1,0,3,2,0,0,6,0,0,0,1,0,0,4,0,0,1,0
629564,E02001051,E02001073,6,4,2,6,0,1,4,0,1,0,6,0,0,0,1,0,0,4,0,1,0,0
629568,E02001051,E02001077,6,2,4,6,2,3,0,1,0,0,6,0,0,0,0,0,0,5,0,0,1,0
629569,E02001051,E02001078,6,3,3,6,0,2,3,1,0,0,6,0,0,0,2,0,0,2,2,0,0,0
629580,E02001051,E02001090,6,3,3,6,1,1,2,2,0,0,6,0,0,0,0,0,1,4,0,0,1,0
629582,E02001051,E02001093,6,2,4,6,2,1,3,0,0,0,6,0,0,0,2,0,0,1,2,0,1,0
629592,E02001051,E02001108,6,4,2,6,1,1,3,1,0,0,6,0,0,0,2,0,0,3,1,0,0,0
629644,E02001051,E02001186,6,5,1,6,2,3,0,1,0,0,6,0,0,0,1,0,0,2,2,1,0,0
629655,E02001051,E02001202,6,3,3,6,0,1,1,3,1,0,6,0,0,1,3,0,0,2,0,0,0,0
629665,E02001051,E02001222,6,1,5,6,1,1,3,1,0,0,6,0,0,0,3,0,0,3,0,0,0,0
629675,E02001051,E02001235,6,2,4,6,0,2,3,1,0,0,6,0,0,0,0,0,0,3,3,0,0,0
629681,E02001051,E02001245,6,6,0,6,1,1,3,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
629694,E02001051,E02001262,6,4,2,6,1,2,3,0,0,0,6,0,0,0,4,0,0,1,0,1,0,0
629700,E02001051,E02001269,6,3,3,6,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0
629845,E02001051,OD0000004,6,4,2,6,1,0,2,3,0,0,6,0,0,0,0,0,0,4,2,0,0,0
629933,E02001052,E02001075,6,2,4,6,1,2,1,2,0,0,6,0,0,0,2,0,0,4,0,0,0,0
629952,E02001052,E02001094,6,4,2,6,1,3,2,0,0,0,6,0,1,0,0,0,0,5,0,0,0,0
629991,E02001052,E02001165,6,3,3,6,4,1,1,0,0,0,6,0,0,0,2,0,0,2,1,1,0,0
630000,E02001052,E02001176,6,4,2,6,0,1,4,1,0,0,6,0,0,0,0,0,0,4,1,1,0,0
630191,E02001052,E02005310,6,6,0,6,0,6,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0
630204,E02001052,E02006860,6,1,5,6,1,5,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
630279,E02001053,E02001067,6,1,5,6,0,1,4,1,0,0,6,0,0,0,2,0,0,1,1,0,2,0
630289,E02001053,E02001077,6,4,2,6,1,2,2,1,0,0,6,0,0,0,1,0,0,3,1,0,1,0
630290,E02001053,E02001078,6,2,4,6,0,4,0,2,0,0,6,0,0,0,2,0,2,2,0,0,0,0
630318,E02001053,E02001114,6,3,3,6,0,4,1,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
630336,E02001053,E02001149,6,4,2,6,0,4,1,1,0,0,6,0,0,0,3,0,0,3,0,0,0,0
630349,E02001053,E02001165,6,3,3,6,2,3,1,0,0,0,6,0,0,0,2,0,0,1,3,0,0,0
630351,E02001053,E02001168,6,0,6,6,2,1,2,1,0,0,6,0,0,0,3,0,0,2,0,0,0,1
630357,E02001053,E02001176,6,4,2,6,0,4,2,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0
630369,E02001053,E02001193,6,5,1,6,1,2,3,0,0,0,6,0,0,0,1,0,0,4,0,0,1,0
630494,E02001053,E02003858,6,2,4,6,0,4,2,0,0,0,6,0,0,3,1,0,0,2,0,0,0,0
630547,E02001053,E02006916,6,3,3,6,0,4,2,0,0,0,6,0,0,0,0,0,0,5,0,0,0,1
630586,E02001055,E02001025,6,4,2,6,1,1,4,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
630625,E02001055,E02001073,6,1,5,6,3,1,0,2,0,0,6,0,0,0,2,0,0,0,2,0,2,0
630633,E02001055,E02001083,6,2,4,6,1,1,1,3,0,0,6,0,0,0,0,0,0,4,0,1,1,0
630677,E02001055,E02001148,6,3,3,6,1,0,3,2,0,0,6,0,0,0,2,0,0,4,0,0,0,0
630707,E02001055,E02001186,6,3,3,6,1,2,2,1,0,0,6,0,0,0,0,0,0,5,1,0,0,0
630747,E02001055,E02001249,6,5,1,6,0,0,6,0,0,0,6,0,0,0,0,0,0,4,2,0,0,0
630751,E02001055,E02001256,6,1,5,6,0,0,2,4,0,0,6,0,0,0,0,0,0,5,0,0,1,0
630755,E02001055,E02001262,6,2,4,6,1,2,1,2,0,0,6,0,0,0,2,0,1,3,0,0,0,0
630988,E02001056,E02001112,6,5,1,6,1,0,5,0,0,0,6,0,0,0,0,0,0,4,2,0,0,0
631012,E02001056,E02001155,6,2,4,6,0,0,4,1,1,0,6,0,0,0,2,0,0,4,0,0,0,0
631038,E02001056,E02001193,6,3,3,6,1,1,1,3,0,0,6,0,0,0,2,0,0,3,0,0,0,1
631063,E02001056,E02001242,6,2,4,6,2,2,1,1,0,0,6,0,0,0,2,1,0,3,0,0,0,0
631084,E02001056,E02001273,6,2,4,6,0,1,5,0,0,0,6,0,0,0,2,0,0,2,1,0,1,0
631274,E02001057,E02001075,6,2,4,6,0,4,0,2,0,0,6,0,0,0,2,0,0,2,0,1,1,0
631277,E02001057,E02001078,6,4,2,6,1,3,0,2,0,0,6,0,1,0,2,0,0,3,0,0,0,0
631298,E02001057,E02001100,6,2,4,6,0,1,5,0,0,0,6,0,0,0,3,0,0,1,2,0,0,0
631327,E02001057,E02001154,6,2,4,6,1,1,2,2,0,0,6,0,0,0,2,0,0,2,2,0,0,0
631336,E02001057,E02001168,6,2,4,6,3,2,1,0,0,0,6,0,0,2,1,0,0,3,0,0,0,0
631361,E02001057,E02001199,6,3,3,6,3,0,3,0,0,0,6,0,0,1,2,0,0,1,0,0,2,0
631370,E02001057,E02001213,6,1,5,6,2,2,2,0,0,0,6,0,0,0,1,0,0,4,1,0,0,0
631592,E02001057,E02006916,6,2,4,6,1,1,4,0,0,0,6,0,0,0,3,1,0,1,0,0,1,0
631635,E02001059,E02001031,6,2,4,6,1,3,2,0,0,0,6,0,0,0,2,0,0,3,1,0,0,0
631653,E02001059,E02001053,6,3,3,6,0,2,3,1,0,0,6,0,0,0,2,0,0,3,1,0,0,0
631666,E02001059,E02001069,6,2,4,6,1,2,0,3,0,0,6,0,0,0,2,0,0,4,0,0,0,0
631680,E02001059,E02001084,6,4,2,6,0,1,5,0,0,0,6,0,0,0,0,0,0,4,0,2,0,0
631684,E02001059,E02001088,6,2,4,6,0,4,2,0,0,0,6,0,0,0,1,0,0,3,0,0,2,0
631696,E02001059,E02001108,6,5,1,6,2,4,0,0,0,0,6,0,0,0,1,0,0,5,0,0,0,0
631705,E02001059,E02001121,6,1,5,6,0,3,3,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0
631748,E02001059,E02001193,6,2,4,6,1,0,4,1,0,0,6,0,0,0,3,0,0,3,0,0,0,0
631783,E02001059,E02001240,6,2,4,6,1,4,1,0,0,0,6,0,0,0,2,0,0,3,1,0,0,0
631797,E02001059,E02001256,6,4,2,6,0,2,4,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0
631870,E02001059,E02002607,6,6,0,6,0,2,3,1,0,0,6,0,0,1,1,0,0,4,0,0,0,0
632034,E02001061,E02001068,6,1,5,6,2,0,3,1,0,0,6,0,0,0,1,0,0,4,0,0,1,0
632040,E02001061,E02001074,6,0,6,6,0,4,1,1,0,0,6,0,0,0,1,0,0,3,0,0,2,0
632046,E02001061,E02001080,6,1,5,6,3,0,1,2,0,0,6,0,0,2,2,0,0,2,0,0,0,0
632055,E02001061,E02001090,6,4,2,6,1,4,1,0,0,0,6,0,0,0,1,0,0,4,1,0,0,0
632108,E02001061,E02001173,6,5,1,6,1,2,3,0,0,0,6,0,0,0,1,0,0,4,0,1,0,0
632133,E02001061,E02001205,6,4,2,6,0,2,3,1,0,0,6,0,0,0,1,0,0,4,1,0,0,0
632171,E02001061,E02001256,6,1,5,6,0,4,2,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0
632201,E02001061,E02001318,6,5,1,6,3,1,1,1,0,0,6,0,0,0,1,0,0,2,3,0,0,0
632360,E02001062,E02001032,6,5,1,6,0,0,5,1,0,0,6,0,0,0,1,0,0,0,0,0,5,0
632367,E02001062,E02001050,6,2,4,6,1,3,2,0,0,0,6,0,1,0,1,0,0,4,0,0,0,0
632371,E02001062,E02001055,6,3,3,6,0,3,1,2,0,0,6,0,0,0,0,0,0,3,2,0,1,0
632407,E02001062,E02001093,6,3,3,6,1,1,2,1,1,0,6,0,0,0,2,1,0,2,0,0,1,0
632463,E02001062,E02001208,6,4,2,6,0,1,4,1,0,0,6,0,0,0,2,0,0,4,0,0,0,0
632467,E02001062,E02001213,6,2,4,6,0,2,3,1,0,0,6,0,0,0,2,0,0,4,0,0,0,0
632479,E02001062,E02001241,6,4,2,6,2,2,1,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
632488,E02001062,E02001253,6,5,1,6,1,2,2,1,0,0,6,0,0,0,4,0,0,1,1,0,0,0
632509,E02001062,E02001282,6,5,1,6,3,1,2,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0
632595,E02001062,E02003858,6,3,3,6,0,2,4,0,0,0,6,0,0,1,1,0,0,4,0,0,0,0
632678,E02001062,OD0000004,6,2,4,6,1,1,4,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0
632818,E02001063,E02001195,6,5,1,6,2,1,3,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0
632822,E02001063,E02001202,6,2,4,6,3,0,2,1,0,0,6,0,0,1,2,0,0,0,1,0,2,0
632830,E02001063,E02001213,6,3,3,6,4,1,1,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0
632870,E02001063,E02001275,6,4,2,6,5,1,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0
632871,E02001063,E02001277,6,3,3,6,3,2,1,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0
632872,E02001063,E02001278,6,5,1,6,0,1,4,1,0,0,6,0,0,0,3,0,0,2,0,1,0,0
632942,E02001063,E02002598,6,4,2,6,0,1,4,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
632945,E02001063,E02002603,6,6,0,6,0,5,0,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
632990,E02001063,E02003864,6,5,1,6,0,4,2,0,0,0,6,0,0,0,1,0,0,4,0,0,1,0
633081,E02001063,E02006913,6,3,3,6,1,0,5,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0
633090,E02001063,OD0000002,6,3,3,6,1,4,1,0,0,0,6,0,0,0,3,0,0,1,0,0,0,2
633193,E02001064,E02001125,6,4,2,6,0,1,5,0,0,0,6,0,0,0,1,0,0,5,0,0,0,0
633249,E02001064,E02001222,6,3,3,6,0,3,1,2,0,0,6,0,0,0,3,0,0,2,1,0,0,0
633258,E02001064,E02001235,6,1,5,6,0,1,5,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
633286,E02001064,E02001270,6,4,2,6,1,1,3,1,0,0,6,0,0,0,4,0,0,2,0,0,0,0
633289,E02001064,E02001273,6,3,3,6,2,2,2,0,0,0,6,0,0,0,1,0,0,4,1,0,0,0
633293,E02001064,E02001282,6,3,3,6,0,3,2,0,1,0,6,0,0,0,0,0,0,5,1,0,0,0
633476,E02001065,E02001053,6,3,3,6,1,2,2,1,0,0,6,0,0,0,1,0,0,3,2,0,0,0
633505,E02001065,E02001085,6,3,3,6,1,1,0,4,0,0,6,0,0,0,2,1,0,2,1,0,0,0
633512,E02001065,E02001092,6,4,2,6,1,1,2,2,0,0,6,0,0,0,0,0,0,4,0,0,2,0
633558,E02001065,E02001176,6,3,3,6,0,0,4,2,0,0,6,0,0,0,2,0,0,4,0,0,0,0
633589,E02001065,E02001209,6,5,1,6,1,0,1,4,0,0,6,0,0,0,2,0,0,4,0,0,0,0
633592,E02001065,E02001212,6,2,4,6,2,1,3,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0
633638,E02001065,E02001269,6,5,1,6,2,1,3,0,0,0,6,0,0,0,3,0,0,1,1,0,1,0
633690,E02001065,E02002582,6,3,3,6,0,3,3,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
633786,E02001065,E02006916,6,4,2,6,0,1,3,2,0,0,6,0,0,0,3,0,0,3,0,0,0,0
633788,E02001065,E02006933,6,6,0,6,0,5,1,0,0,0,6,0,0,1,0,0,0,5,0,0,0,0
633842,E02001066,E02001042,6,4,2,6,2,0,4,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
633852,E02001066,E02001053,6,5,1,6,1,3,2,0,0,0,6,0,0,0,2,0,0,3,0,0,1,0
633853,E02001066,E02001055,6,5,1,6,1,1,2,2,0,0,6,0,0,0,3,0,0,2,1,0,0,0
633870,E02001066,E02001074,6,2,4,6,1,4,0,1,0,0,6,0,0,0,2,0,0,1,0,2,1,0
633891,E02001066,E02001096,6,5,1,6,0,5,0,1,0,0,6,0,0,0,1,0,0,3,1,0,1,0
633920,E02001066,E02001155,6,1,5,6,5,0,0,1,0,0,6,0,0,0,3,0,0,1,0,0,2,0
633932,E02001066,E02001173,6,4,2,6,4,2,0,0,0,0,6,0,0,0,1,0,0,3,0,1,1,0
633943,E02001066,E02001186,6,4,2,6,0,3,2,1,0,0,6,0,0,1,1,0,0,3,0,0,1,0
633950,E02001066,E02001195,6,4,2,6,2,2,2,0,0,0,6,0,0,0,1,0,0,5,0,0,0,0
633951,E02001066,E02001196,6,4,2,6,0,3,3,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0
633963,E02001066,E02001211,6,5,1,6,2,3,1,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0
633998,E02001066,E02001267,6,2,4,6,3,2,0,0,1,0,6,0,0,1,2,0,0,2,1,0,0,0
634000,E02001066,E02001270,6,3,3,6,1,3,2,0,0,0,6,0,0,0,4,0,0,2,0,0,0,0
634004,E02001066,E02001275,6,2,4,6,3,2,0,1,0,0,6,0,0,0,5,0,0,1,0,0,0,0
634010,E02001066,E02001283,6,3,3,6,2,2,2,0,0,0,6,0,1,0,2,0,0,2,1,0,0,0
634122,E02001066,E02003859,6,4,2,6,0,5,0,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
634141,E02001066,E02004095,6,6,0,6,2,4,0,0,0,0,6,0,0,0,0,0,0,4,2,0,0,0
634299,E02001067,E02001079,6,1,5,6,2,0,1,1,2,0,6,0,0,0,5,0,0,0,0,0,1,0
634304,E02001067,E02001084,6,3,3,6,2,1,2,1,0,0,6,0,0,0,1,0,0,5,0,0,0,0
634326,E02001067,E02001125,6,5,1,6,1,2,1,1,1,0,6,0,0,0,0,0,0,5,0,0,1,0
634341,E02001067,E02001155,6,6,0,6,1,2,2,1,0,0,6,0,0,0,4,0,0,2,0,0,0,0
634396,E02001067,E02001235,6,2,4,6,1,1,2,2,0,0,6,0,0,0,4,0,0,2,0,0,0,0
634404,E02001067,E02001249,6,2,4,6,3,2,1,0,0,0,6,0,0,0,4,0,0,1,0,1,0,0
634409,E02001067,E02001256,6,1,5,6,2,1,2,0,1,0,6,0,0,0,4,0,0,2,0,0,0,0
